patch_stem,sample,row,col,tumor_frac,hepatocyte_frac,hm11_resemblance,hm11_resemblance_noliver,leaving_score,leaving_score_resid
IU_PDA_T11_patch-001274_19_69,IU_PDA_T11,19,69,0.746645987033844,2.722558747336734e-05,-5.775597985149756,-5.7840528104199205,-0.2320856817905399,-1.4897149297119785
IU_PDA_T11_patch-001275_47_53,IU_PDA_T11,47,53,0.5129519104957581,0.0008763999212533236,6.745355458243439,6.976941989367844,1.0915024368630095,1.1742696766425913
IU_PDA_T11_patch-001276_22_106,IU_PDA_T11,22,106,0.6548675298690796,8.862734102876857e-05,-8.515671331780684,-8.580614584163834,1.6410560151792888,1.2441879224725438
IU_PDA_T11_patch-001277_31_101,IU_PDA_T11,31,101,0.7695403695106506,6.725525599904358e-05,-12.707580767265233,-12.8749872747193,0.8849605245197527,-0.1959753160150551
IU_PDA_T11_patch-001279_71_29,IU_PDA_T11,71,29,0.5463603734970093,6.0032038163626567e-05,-0.13707953208522916,-0.09997016793561841,0.6965239207322642,0.5368361358715972
IU_PDA_T11_patch-001282_61_101,IU_PDA_T11,61,101,0.6930134892463684,2.73064142675139e-05,4.972345175552996,5.092808147606919,-0.9925244343814726,-2.2054516229553127
IU_PDA_T11_patch-001289_16_90,IU_PDA_T11,16,90,0.8441450595855713,1.9580389562179334e-05,-9.47949173311207,-9.572877545716487,-0.4366772065187407,-2.1676490883141017
IU_PDA_T11_patch-001291_49_35,IU_PDA_T11,49,35,0.5218498706817627,3.869061038130894e-05,8.448926573374088,8.81602746310876,-0.0215292038429222,-0.2523285378188734
IU_PDA_T11_patch-001296_17_81,IU_PDA_T11,17,81,0.7395951747894287,4.395882933749817e-05,-12.358344404394662,-12.496053381834292,1.338226818672955,0.4991281645724753
IU_PDA_T11_patch-001298_37_89,IU_PDA_T11,37,89,0.8041022419929504,0.007246866822242737,3.5784363078352417,3.7442290436368233,0.7952106537157237,-0.457773278227925
IU_PDA_T11_patch-001302_38_84,IU_PDA_T11,38,84,0.508550226688385,3.8403100916184485e-05,2.7324467992084664,2.919083057265693,-0.1520224127851444,-0.3573880332630111
IU_PDA_T11_patch-001307_42_88,IU_PDA_T11,42,88,0.597835898399353,5.6927277910290286e-05,5.184865172716114,5.3462187613385845,-0.306014226996559,-0.9366047478772894
IU_PDA_T11_patch-001308_29_97,IU_PDA_T11,29,97,0.5870391726493835,4.28646853833925e-05,-4.869474236601837,-5.091582431437328,1.5854432416859572,1.46896800087919
IU_PDA_T11_patch-001314_20_32,IU_PDA_T11,20,32,0.6682422161102295,3.32029267156031e-05,-7.778727902550019,-7.833114877395792,1.369297985087198,0.8472921366676186
IU_PDA_T11_patch-001315_23_83,IU_PDA_T11,23,83,0.698275089263916,6.133667920948938e-05,-11.30197932894606,-11.437155128372789,2.2779981708423227,1.8502570694411524
IU_PDA_T11_patch-001317_55_89,IU_PDA_T11,55,89,0.5133029818534851,3.750541145564057e-05,1.9688963244075726,2.138024225012569,1.1348533859801888,1.2268083494425654
IU_PDA_T11_patch-001319_22_56,IU_PDA_T11,22,56,0.7510305047035217,0.005209519527852535,-2.4364536825413032,-2.4528389957488907,1.4533480506251548,0.5931023932811411
IU_PDA_T11_patch-001320_22_34,IU_PDA_T11,22,34,0.7874622941017151,0.0043964325450360775,-4.969854356291704,-4.879471311851114,1.798597387025226,0.8656641040114955
IU_PDA_T11_patch-001321_20_2,IU_PDA_T11,20,2,0.5395760536193848,4.031923526781611e-05,-11.488200166194098,-11.627646044798539,-0.671428893684677,-1.139658114468462
IU_PDA_T11_patch-001330_22_78,IU_PDA_T11,22,78,0.5819698572158813,0.002323174150660634,-3.9722000734548177,-3.9393026419867803,1.6674515257703983,1.5932196198477897
IU_PDA_T11_patch-001332_32_102,IU_PDA_T11,32,102,0.6851067543029785,4.536178312264383e-05,-11.710582559345852,-12.230900064468779,-0.0586148607791897,-1.0065270473589836
IU_PDA_T11_patch-001339_19_37,IU_PDA_T11,19,37,0.7351025342941284,4.7243080189218745e-05,-8.945106762694937,-9.026239026401226,-0.6119648531584189,-1.913388299022745
IU_PDA_T11_patch-001342_39_45,IU_PDA_T11,39,45,0.5709888935089111,5.513258292921819e-05,5.387233723880829,5.566017547350104,0.8228538378546192,0.5875769944431205
IU_PDA_T11_patch-001348_39_93,IU_PDA_T11,39,93,0.7673630118370056,0.008212372660636902,2.0793232135246864,1.9130608085560232,1.090190238222374,0.0693995929709616
IU_PDA_T11_patch-001353_61_57,IU_PDA_T11,61,57,0.5030964016914368,0.0031451713293790817,9.43874554008475,9.644000488049867,0.2756143571081485,0.1995490970649501
IU_PDA_T11_patch-001354_21_51,IU_PDA_T11,21,51,0.8005438446998596,3.0264118322520517e-05,-7.540283786207308,-7.584157453252762,0.927207930230168,-0.2777345581699617
IU_PDA_T11_patch-001357_22_94,IU_PDA_T11,22,94,0.5601492524147034,6.29249116173014e-05,-11.53940612126978,-11.680026162152588,0.5857780290970069,0.3389354076264544
IU_PDA_T11_patch-001360_23_67,IU_PDA_T11,23,67,0.8278088569641113,3.026343256351538e-05,-9.516642968573576,-9.610880666065391,-0.7144562733844099,-2.443214515917518
IU_PDA_T11_patch-001363_41_87,IU_PDA_T11,41,87,0.6400394439697266,0.0067970529198646545,4.49893823139996,4.543912873964771,1.2724956365743123,0.848873275796191
IU_PDA_T11_patch-001367_60_94,IU_PDA_T11,60,94,0.5653987526893616,6.11806899541989e-05,0.6188477480081545,0.7570187782639759,0.4904732013690965,0.1973208952617009
IU_PDA_T11_patch-001370_40_92,IU_PDA_T11,40,92,0.6757915616035461,0.0026510220486670732,3.527928200948093,3.6535166144004063,0.4662412092245123,-0.3116074777206715
IU_PDA_T11_patch-001371_13_61,IU_PDA_T11,13,61,0.7711583375930786,4.5647106162505224e-05,-10.705361729863293,-10.728609862513522,1.1010189896367717,0.0664455224709116
IU_PDA_T11_patch-001373_45_51,IU_PDA_T11,45,51,0.5352440476417542,0.00024144990311469883,8.867162361966573,9.076625330273796,-0.4658338761214957,-0.864484188444174
IU_PDA_T11_patch-001376_37_103,IU_PDA_T11,37,103,0.6998252868652344,2.698386560950894e-05,-3.233953580460945,-3.403708180966283,1.978685890454117,1.4702755508229872
IU_PDA_T11_patch-001378_25_31,IU_PDA_T11,25,31,0.6236396431922913,0.004600053187459707,1.1440604110900692,0.9839668974411109,0.7641829410511861,0.2860952658002453
IU_PDA_T11_patch-001380_18_68,IU_PDA_T11,18,68,0.7921383380889893,0.016312910243868828,-5.290591203186392,-5.287924730800913,-0.2875396149124363,-1.7561430924224533
