patch_stem,sample,row,col,tumor_frac,hepatocyte_frac,caf_frac,leaving_score,leaving_score_resid,pred_raw,pred_resid,pred_raw_smooth,pred_resid_smooth,predictor
IU_PDA_T1_patch-000001_50_102,IU_PDA_T1,50,102,0.1728638708591461,0.0003817333199549,0.5310381054878235,-1.4067854132518092,-1.376875402969468,0.1961311250925064,0.17856352031230927,0.32148015020149096,0.3202897834458521,frozenFM
IU_PDA_T1_patch-000002_59_19,IU_PDA_T1,59,19,0.0347338356077671,2.972617221530527e-05,0.6391857862472534,-0.0363762552125826,-0.2827212526601211,0.4335860013961792,0.4752027094364166,0.1119846161454916,0.09199018310755491,frozenFM
IU_PDA_T1_patch-000003_14_94,IU_PDA_T1,14,94,0.3523067533969879,0.0023967903107404,0.4466659426689148,-1.0301898350574672,-0.4698494360320978,-0.43321493268013,-0.3546278178691864,-0.26544335497809307,-0.23360923996993474,frozenFM
IU_PDA_T1_patch-000005_73_43,IU_PDA_T1,73,43,3.001835466420744e-05,3.001835648319684e-05,0.763869047164917,-0.112132284336354,-0.4612937444366012,0.6160227656364441,0.3450712263584137,0.4199367527450834,0.23232419256653106,frozenFM
IU_PDA_T1_patch-000006_45_115,IU_PDA_T1,45,115,0.1177480071783065,1.990219607250765e-05,0.6201038360595703,-0.7676453266019249,-0.840621605484321,0.03204929828643799,0.029020633548498154,0.22295490093529224,0.2596970787271857,frozenFM
IU_PDA_T1_patch-000009_65_83,IU_PDA_T1,65,83,0.0879359617829322,0.000560306594707,0.6682575345039368,1.0402251598827852,1.0278936700286772,0.39885786175727844,0.2226887047290802,0.532359989626067,0.39137900301388334,frozenFM
IU_PDA_T1_patch-000010_37_19,IU_PDA_T1,37,19,2.9387889298959635e-05,2.938789657491725e-05,0.8487548828125,-0.409351925062079,-0.7821550704761122,0.2705307900905609,0.09507825970649719,0.11928529292345047,0.036670109489932656,frozenFM
IU_PDA_T1_patch-000011_6_64,IU_PDA_T1,6,64,0.0614929758012294,2.108437183778733e-05,0.764426589012146,-1.083068428432735,-1.3380311953311432,0.442542165517807,0.4467453360557556,0.36349330629621235,0.3094449677903737,frozenFM
IU_PDA_T1_patch-000012_35_79,IU_PDA_T1,35,79,0.3774582147598266,2.8934739020769484e-05,0.4432912170886993,-1.1958327047373003,-0.578518064883443,0.5576276779174805,0.31988781690597534,0.23194885502258936,0.19526781886816025,frozenFM
IU_PDA_T1_patch-000013_65_91,IU_PDA_T1,65,91,0.1650015860795974,1.7795568055589683e-05,0.7521546483039856,0.6170133136778188,0.7859615958577437,0.5735177993774414,0.5596240758895874,0.7433614815984454,0.6785560250282288,frozenFM
IU_PDA_T1_patch-000014_67_59,IU_PDA_T1,67,59,0.0959186181426048,2.876632788684219e-05,0.6224428415298462,0.2516516120205873,0.198863547452321,0.401032030582428,0.230882465839386,0.3649844654968807,0.19512110043849265,frozenFM
IU_PDA_T1_patch-000015_14_118,IU_PDA_T1,14,118,0.4517942368984222,0.0055910437367856,0.3167147934436798,-1.2134541120057811,-0.3902133235146483,-0.6857587099075317,-0.18699930608272552,-0.13794765248894691,0.050749700516462326,frozenFM
IU_PDA_T1_patch-000016_8_110,IU_PDA_T1,8,110,0.1470744609832763,2.267564013891388e-05,0.7302596569061279,0.2609208814831023,0.3515468322691558,0.7689002156257629,0.5947026014328003,0.6577831854422888,0.5083203017711639,frozenFM
IU_PDA_T1_patch-000017_66_70,IU_PDA_T1,66,70,0.1322241574525833,2.7706757464329712e-05,0.6396288871765137,0.87442369580512,0.97242735209626,0.9362066984176636,0.6893177628517151,0.58427651652268,0.40636174234428574,frozenFM
IU_PDA_T1_patch-000018_23_113,IU_PDA_T1,23,113,0.0265945326536893,2.048663009190932e-05,0.7880426645278931,-0.9675236522857474,-1.3106302335563509,0.23042871057987213,0.03967779502272606,0.17577325233391353,-0.03358841847096171,frozenFM
IU_PDA_T1_patch-000019_45_67,IU_PDA_T1,45,67,0.1335994750261306,2.645435779413674e-05,0.6515225172042847,0.6868011697420116,0.7737177577756017,0.3840196430683136,0.22536873817443848,0.3099992697437604,0.260016605257988,frozenFM
IU_PDA_T1_patch-000020_64_12,IU_PDA_T1,64,12,0.0284754708409309,4.288671334506944e-05,0.8217717409133911,1.0673009656381616,0.8912840646246728,0.21994148194789886,0.2017562985420227,0.2043388125797113,0.143343900796026,frozenFM
IU_PDA_T1_patch-000022_10_48,IU_PDA_T1,10,48,0.0697715058922767,0.0011528974864631,0.7363442182540894,0.1469436732327452,0.0129015733129541,0.19519279897212982,0.1448812335729599,0.18404314134802138,0.24389074689575604,frozenFM
IU_PDA_T1_patch-000024_66_22,IU_PDA_T1,66,22,1.4315453881863505e-05,0.0024091552477329,0.8454064726829529,-0.7475380863621796,-1.1472815464090729,-0.0017634114483371377,-0.2069844752550125,-0.10284603994805366,-0.20516315400600432,frozenFM
IU_PDA_T1_patch-000026_55_55,IU_PDA_T1,55,55,1.279570824408438e-05,1.2795700968126766e-05,0.6444984078407288,0.5012159284256525,0.200790244784359,0.2204160839319229,-0.030796486884355545,0.5119929888418743,0.33784571662545204,frozenFM
IU_PDA_T1_patch-000027_24_62,IU_PDA_T1,24,62,0.1322744786739349,1.3847546142642386e-05,0.5732928514480591,0.1298340311495327,0.1687556875457082,0.30282601714134216,0.39813387393951416,0.03563332451241357,0.08491634151765279,frozenFM
IU_PDA_T1_patch-000029_10_106,IU_PDA_T1,10,106,0.0824195146560669,0.0057958103716373,0.6126450300216675,-0.5899346403333439,-0.7473096841572053,0.4554208517074585,0.2763286530971527,0.3009662727514903,0.14059569562474886,frozenFM
IU_PDA_T1_patch-000031_10_52,IU_PDA_T1,10,52,0.261964201927185,0.0033605070784687,0.5661848783493042,-0.6883053869106629,-0.3527434483642809,0.32501623034477234,0.14273402094841003,0.2584273133959089,0.227413325969662,frozenFM
IU_PDA_T1_patch-000033_44_94,IU_PDA_T1,44,94,0.2884822189807892,2.957449760288e-05,0.5984821915626526,-0.1623545077953369,0.2890002971041132,0.616696834564209,0.5250725150108337,0.48733903893402647,0.2686141473906381,frozenFM
IU_PDA_T1_patch-000034_42_96,IU_PDA_T1,42,96,0.1070300936698913,2.039555511146318e-05,0.6387783885002136,-0.3386952407844659,-0.4074470770025405,0.539446234703064,0.3136046826839447,0.5480576945202691,0.33785572009427206,frozenFM
