patch_stem,sample,row,col,tumor_frac,hepatocyte_frac,caf_frac,leaving_score,leaving_score_resid,pred_raw,pred_resid,pred_raw_smooth,pred_resid_smooth,predictor
IU_PDA_T3_patch-002316_9_47,IU_PDA_T3,9,47,0.1465274840593338,3.699475564644672e-05,0.5537607669830322,0.3010948675108071,-0.2337293246618497,0.16016067564487457,-0.07319074124097824,-0.01656912692955562,-0.19689888720001494,bridge128
IU_PDA_T3_patch-002317_53_89,IU_PDA_T3,53,89,0.0445605926215648,2.488103200448677e-05,0.5312647819519043,-0.2937820277913879,-0.6327826246175504,0.5225180983543396,0.061944570392370224,0.2717203736305237,0.04892020570114255,bridge128
IU_PDA_T3_patch-002318_13_107,IU_PDA_T3,13,107,0.562205970287323,2.59310345427366e-05,0.1806221902370453,0.0111530376601419,0.574080770215757,-1.0778491497039795,-0.4492306411266327,-0.3705542747463499,-0.1497274006583861,bridge128
IU_PDA_T3_patch-002319_14_58,IU_PDA_T3,14,58,0.2194687277078628,3.64894513040781e-05,0.4096969664096832,0.4898315650364318,0.7023313771433586,0.17136450111865997,0.20064732432365417,-0.1416292041540146,-0.21726287049906595,bridge128
IU_PDA_T3_patch-002320_51_107,IU_PDA_T3,51,107,0.0427354201674461,2.822902206389699e-05,0.6603568196296692,0.8144152835008179,0.0722251720003345,0.3502431809902191,0.10902520269155502,0.32896796613931656,0.3071247317961284,bridge128
IU_PDA_T3_patch-002321_0_20,IU_PDA_T3,0,20,0.8188009262084961,0.0004865851660724,0.1108802556991577,-0.9578104096961508,-0.9514322469626538,-0.36243829131126404,-0.04530725255608559,-0.14428209960460664,0.052793123526498675,bridge128
IU_PDA_T3_patch-002322_61_23,IU_PDA_T3,61,23,5.430146848084405e-05,5.430146484286525e-05,0.2352123856544494,-1.643214217835705,-0.5341635946182517,-0.35553374886512756,-0.2356162965297699,-0.10649304624114718,-0.026429966624294008,bridge128
IU_PDA_T3_patch-002323_29_83,IU_PDA_T3,29,83,0.397366315126419,2.5953260774258524e-05,0.4171002209186554,0.3118274307759306,-0.032598344247322,0.07957350462675095,-0.05909601226449013,0.06072204666478293,0.06275046630097288,bridge128
IU_PDA_T3_patch-002324_73_69,IU_PDA_T3,73,69,3.744880450540222e-05,3.7448800867423415e-05,0.1303732097148895,-1.2422620364455033,0.6340692242116556,-1.1062926054000854,-0.9053514003753662,-0.8108746230602264,-0.6196122407913208,bridge128
IU_PDA_T3_patch-002325_15_33,IU_PDA_T3,15,33,0.0882186368107795,1.8476255718269385e-05,0.6789897084236145,-0.0026710396222878,-1.2469022056703711,-0.3550724685192108,-0.5291807651519775,-0.20813104190996715,-0.4032914510795048,bridge128
