patch_stem,sample,row,col,tumor_frac,hepatocyte_frac,hm11_resemblance,hm11_resemblance_noliver,leaving_score,leaving_score_resid
IU_PDA_T11_patch-000056_54_68,IU_PDA_T11,54,68,0.546087384223938,2.6267856810591184e-05,-11.547678864878073,-11.182497505497059,0.4449931345198001,1.0061104796763354
IU_PDA_T11_patch-000058_58_8,IU_PDA_T11,58,8,0.5193203687667847,0.0009419807465746999,-13.370869706242111,-13.219031806322889,-0.3938584174131247,0.0021104640853616
IU_PDA_T11_patch-000059_53_73,IU_PDA_T11,53,73,0.5842639207839966,1.8765551430988126e-05,-10.784622075054793,-10.525271002264871,0.1515554479039447,0.7746610749075447
IU_PDA_T11_patch-000061_20_104,IU_PDA_T11,20,104,0.6992264986038208,3.1286825105780736e-05,-19.58359336733997,-19.577477880479524,-1.17534547217696,-0.4172080174467792
IU_PDA_T11_patch-000065_50_92,IU_PDA_T11,50,92,0.5624895095825195,0.00042732912697829306,-13.143910120422426,-12.974171152233396,-0.5640050092958122,-0.0791085022026498
IU_PDA_T11_patch-000069_73_109,IU_PDA_T11,73,109,0.635037362575531,2.7229469196754508e-05,-12.609099554895115,-12.356625034427799,-1.213762720407993,-0.6218007193161581
IU_PDA_T11_patch-000085_36_80,IU_PDA_T11,36,80,0.5295095443725586,2.6536945370025933e-05,-9.73014657997391,-9.551157076365298,-0.7554752440864422,-0.3759639098777597
IU_PDA_T11_patch-000103_44_92,IU_PDA_T11,44,92,0.729592502117157,1.7567273971508257e-05,-9.488252666955152,-9.191513248770274,-1.1061652099140284,-0.2634732165264875
IU_PDA_T11_patch-000106_39_3,IU_PDA_T11,39,3,0.6171350479125977,2.7434203730081208e-05,-5.43779675889824,-4.926781957423122,-0.2845713603334709,0.3705355044162787
IU_PDA_T11_patch-000107_62_48,IU_PDA_T11,62,48,0.6419826745986938,1.9335077013238333e-05,-8.24760966062742,-7.9403380521839475,-0.9532256249788656,-0.313417173180922
IU_PDA_T11_patch-000117_67_37,IU_PDA_T11,67,37,0.6429386138916016,2.7714473617379554e-05,-10.729685571505462,-10.587851339327141,-0.9923842648268154,-0.3547293378216587
IU_PDA_T11_patch-000130_52_16,IU_PDA_T11,52,16,0.5402820706367493,2.6852774681174196e-05,-10.58591704765138,-10.063301146488223,0.3500606869552157,0.8854949186884673
IU_PDA_T11_patch-000142_58_66,IU_PDA_T11,58,66,0.5804354548454285,1.7559874322614633e-05,-9.399905831923249,-9.033655122188488,-0.5042921949710475,0.032768349646239
IU_PDA_T11_patch-000143_59_5,IU_PDA_T11,59,5,0.5551931858062744,2.8016538635711186e-05,-11.524001803857935,-11.311168812756032,0.0070487254700886,0.5400878544464075
IU_PDA_T11_patch-000146_75_89,IU_PDA_T11,75,89,0.7039226293563843,2.8709409889415838e-05,-8.713618195097418,-8.37964958209732,-1.6768588273404392,-0.9653133267067628
IU_PDA_T11_patch-000156_46_4,IU_PDA_T11,46,4,0.6415109634399414,1.969598997675348e-05,-8.524251796903243,-8.191545796855628,0.3830355081833291,1.1773188073450935
IU_PDA_T11_patch-000166_51_97,IU_PDA_T11,51,97,0.5270060300827026,4.443538637133315e-05,-18.58865877922795,-18.54895323218283,-1.4103932595364683,-1.1134810011049945
IU_PDA_T11_patch-000169_44_90,IU_PDA_T11,44,90,0.6666157245635986,1.789808811736293e-05,-10.738953361441874,-10.595408301938129,-0.9222195777738388,-0.2167455620098892
IU_PDA_T11_patch-000172_73_67,IU_PDA_T11,73,67,0.7331778407096863,1.729606265143957e-05,-6.117407181318122,-5.804409567960084,-1.488136866192414,-0.6809094471570679
IU_PDA_T11_patch-000179_17_17,IU_PDA_T11,17,17,0.6207265257835388,4.110582813154906e-05,-14.44658053009952,-14.134603051051727,-1.5702032463716646,-1.055814280702505
IU_PDA_T11_patch-000183_69_95,IU_PDA_T11,69,95,0.5844963788986206,2.9295842978172004e-05,-16.83885685450713,-16.801827062493967,-2.522112986273044,-2.2098815773770126
IU_PDA_T11_patch-000186_38_0,IU_PDA_T11,38,0,0.8033164143562317,1.8677363186725415e-05,-3.4496990613164744,-2.8145216085680755,-2.398781512191196,-1.5209489903033282
IU_PDA_T11_patch-000187_46_14,IU_PDA_T11,46,14,0.5748094320297241,2.8861068130936474e-05,-10.930317582489092,-10.518581790790082,-0.1070100468993193,0.4621578856904095
IU_PDA_T11_patch-000190_76_96,IU_PDA_T11,76,96,0.7958692908287048,2.032712109212298e-05,-11.11622619788031,-10.909158058851341,-1.5908380578854846,-0.6376471437678971
IU_PDA_T11_patch-000199_65_97,IU_PDA_T11,65,97,0.797949492931366,1.8475204342394136e-05,-7.735655303654062,-7.42611102875353,-1.1284996573929489,-0.1162099417702667
IU_PDA_T11_patch-000204_48_76,IU_PDA_T11,48,76,0.5488529205322266,0.00040981918573379517,-12.906387623949911,-12.77075730210181,-0.6428574400173748,-0.2014987866526759
IU_PDA_T11_patch-000207_44_12,IU_PDA_T11,44,12,0.608405590057373,0.00045513923396356404,-10.506561109749205,-10.265780433850288,0.7507876891773907,1.50451458902763
IU_PDA_T11_patch-000215_57_65,IU_PDA_T11,57,65,0.5182685256004333,2.66327551798895e-05,-9.029107605763036,-8.781105358202069,-0.9877601563582992,-0.6636255348857574
IU_PDA_T11_patch-000220_12_20,IU_PDA_T11,12,20,0.5251749157905579,5.1529903430491686e-05,-21.821036396818084,-21.666180169173195,-0.8955524888208162,-0.5432784231598554
IU_PDA_T11_patch-000222_69_99,IU_PDA_T11,69,99,0.6389891505241394,2.7240204872214235e-05,-12.122177147296833,-11.846041414804361,-1.1721752447351304,-0.5654136236728785
IU_PDA_T11_patch-000223_48_84,IU_PDA_T11,48,84,0.5454621911048889,1.8138822269975208e-05,-11.913312204707486,-11.615756670123135,-1.3264559270849423,-0.9732723842322364
IU_PDA_T11_patch-000225_57_11,IU_PDA_T11,57,11,0.5434980392456055,2.7352614779374562e-05,-19.218561941120896,-18.948970011783327,1.844637652730199,2.5622788999171937
IU_PDA_T11_patch-000226_61_67,IU_PDA_T11,61,67,0.5337774753570557,1.2815146874345373e-05,-8.098564741550506,-7.955077102513365,-1.5471761353129134,-1.2491398409230283
IU_PDA_T11_patch-000237_77_99,IU_PDA_T11,77,99,0.6221142411231995,2.9352655474212952e-05,-21.091552294955864,-21.12600073372831,-1.313047402240318,-0.7652061288409353
IU_PDA_T11_patch-000239_46_18,IU_PDA_T11,46,18,0.5102519392967224,2.8241001928108744e-05,-13.953405931026378,-13.526044372555818,-1.0866050486930012,-0.7941797698714699
IU_PDA_T11_patch-000240_32_24,IU_PDA_T11,32,24,0.9300680756568909,6.4082421886269e-05,-7.61325250376323,-7.147911760872999,-1.4950141231962313,-0.1925976194670548
IU_PDA_T11_patch-000241_71_93,IU_PDA_T11,71,93,0.5348073840141296,0.0005460029933601618,-13.776047012961227,-13.507086767313396,-1.616363883999384,-1.3237929144091387
IU_PDA_T11_patch-000248_37_43,IU_PDA_T11,37,43,0.6523573994636536,0.0006079220911487937,-9.28300353835705,-8.863143418430626,0.0700917085275903,0.8552431754628536
IU_PDA_T11_patch-000249_63_47,IU_PDA_T11,63,47,0.8597803115844727,1.904848795675207e-05,-7.064312529096646,-6.574179906361852,-1.9527653807253176,-0.8807363826683977
IU_PDA_T11_patch-000251_75_71,IU_PDA_T11,75,71,0.5279192924499512,1.3001090337638743e-05,-7.828136834124114,-7.559973369015959,-0.0251612951920094,0.4354194143470489
IU_PDA_T11_patch-000258_61_75,IU_PDA_T11,61,75,0.6699947714805603,1.844525286287535e-05,-10.213178520575449,-9.983338335019454,-1.7097168946149734,-1.0874674438066712
IU_PDA_T11_patch-000262_49_77,IU_PDA_T11,49,77,0.5711904764175415,0.0006476248381659389,-13.011162083835336,-12.88191783700064,-2.0496369076852106,-1.7158851948142588
IU_PDA_T11_patch-000267_71_97,IU_PDA_T11,71,97,0.6287261247634888,1.808354318200145e-05,-8.436867325379744,-8.186158360156202,-1.210221751323797,-0.6337460257700535
IU_PDA_T11_patch-000268_71_13,IU_PDA_T11,71,13,0.6050670742988586,2.806421798595693e-05,-10.24394665441079,-9.762235764098815,-0.819095564095281,-0.2566569376804316
IU_PDA_T11_patch-000272_44_6,IU_PDA_T11,44,6,0.7084408402442932,2.8549975468195044e-05,-18.595216597655188,-18.484151020969914,-0.6181047822358826,0.2281585469497472
IU_PDA_T11_patch-000273_52_4,IU_PDA_T11,52,4,0.7467031478881836,2.819819019350689e-05,-6.645328681237453,-6.030438015991365,-0.9878215777303462,-0.0882397714275357
IU_PDA_T11_patch-000275_41_69,IU_PDA_T11,41,69,0.5142927765846252,3.982631824328564e-05,-13.921222653816123,-13.694684461009174,-1.0391828364066762,-0.7310539140254999
IU_PDA_T11_patch-000278_60_44,IU_PDA_T11,60,44,0.5052887797355652,0.00017175808898173273,-10.179212802737728,-9.812480860746,-0.3681895332942158,-0.004577707004195
IU_PDA_T11_patch-000279_65_95,IU_PDA_T11,65,95,0.6329796314239502,4.034445373690687e-05,-17.480845657461934,-17.419709543993402,-1.3922774481516342,-0.8262945789910432
IU_PDA_T11_patch-000286_64_22,IU_PDA_T11,64,22,0.5006066560745239,0.0002642340259626508,-13.895592980167118,-13.526476759546028,0.2126597167637499,0.6321407449001902
IU_PDA_T11_patch-000293_47_17,IU_PDA_T11,47,17,0.5602548122406006,2.7366399081074633e-05,-13.73804047988688,-13.527768328260903,-0.6525731008070296,-0.1836235007881424
IU_PDA_T11_patch-000295_57_69,IU_PDA_T11,57,69,0.5233311057090759,6.8266162998043e-05,-9.392762478894657,-9.094537790442146,-0.7812802657055002,-0.4203392302283185
IU_PDA_T11_patch-000299_67_111,IU_PDA_T11,67,111,0.6897101998329163,2.7638654501060955e-05,-12.47918379386804,-12.238393531454076,-1.1878428146802569,-0.4551338981975322
IU_PDA_T11_patch-000305_47_83,IU_PDA_T11,47,83,0.5602209568023682,2.5346327674924396e-05,-13.49326285074006,-13.244824129831013,-1.2798910295053512,-0.8841039598475295
IU_PDA_T11_patch-000308_53_9,IU_PDA_T11,53,9,0.6072546243667603,2.6430454454384744e-05,-12.406667076445835,-12.113482617450002,0.2373042868309758,0.928315282594176
IU_PDA_T11_patch-000311_10_36,IU_PDA_T11,10,36,0.7581490874290466,4.784328484674916e-05,-18.34559105097411,-18.128354992638226,-3.038674531332322,-2.349166084975809
IU_PDA_T11_patch-000322_29_49,IU_PDA_T11,29,49,0.626694917678833,0.0027268826961517334,-12.651058645852016,-12.560508360932955,0.5819312190924069,1.362060785386305
IU_PDA_T11_patch-000324_44_10,IU_PDA_T11,44,10,0.6510982513427734,1.95602624444291e-05,-9.4536513337355,-9.066800118240266,-0.9136955175651198,-0.2463189056237048
IU_PDA_T11_patch-000330_74_96,IU_PDA_T11,74,96,0.7674677968025208,1.3210821634856984e-05,-7.884682046113979,-7.48603542451289,-1.9509892164891232,-1.1112996586771369
IU_PDA_T11_patch-000339_51_9,IU_PDA_T11,51,9,0.5916998386383057,2.818181565089617e-05,-11.11861854762652,-10.73285700465002,0.2184449063150282,0.8680745638114301
IU_PDA_T11_patch-000342_49_97,IU_PDA_T11,49,97,0.768210768699646,2.729600964812562e-05,-14.364755671826172,-14.228121472148134,-2.2724363188778613,-1.4683209998987177
IU_PDA_T11_patch-000344_63_45,IU_PDA_T11,63,45,0.7549005746841431,0.0003147989045828581,-6.116343080896868,-5.6950373923204936,-0.4577003156078829,0.5242864496528913
IU_PDA_T11_patch-000348_29_19,IU_PDA_T11,29,19,0.6688879132270813,2.8209624360897578e-05,-12.674919045167403,-12.452252882427194,-0.9474439448500392,-0.2391844379270576
IU_PDA_T11_patch-000354_46_82,IU_PDA_T11,46,82,0.5680631399154663,1.8452072254149243e-05,-12.427408844395481,-12.41068736747794,-0.9275342531337696,-0.470945188505406
IU_PDA_T11_patch-000357_29_75,IU_PDA_T11,29,75,0.711880624294281,2.576197039161343e-05,-11.077059869612219,-10.760883115688326,-0.800142132484933,0.0335806122198257
IU_PDA_T11_patch-000360_48_6,IU_PDA_T11,48,6,0.6017576456069946,2.8884880521218292e-05,-10.49410907080146,-10.081320539752408,-0.2991382215344119,0.3155341974388
IU_PDA_T11_patch-000367_31_35,IU_PDA_T11,31,35,0.9354584813117981,2.933696123363916e-05,-4.786986555433398,-4.218674509439862,-2.832888447238904,-1.6727439298583515
IU_PDA_T11_patch-000372_53_19,IU_PDA_T11,53,19,0.5055141448974609,2.7614201826509088e-05,-14.063127867150191,-13.788878085212385,0.5525188567818387,1.0239531621802525
IU_PDA_T11_patch-000377_71_65,IU_PDA_T11,71,65,0.6319056153297424,0.0005762772052548826,-7.85365014135782,-7.484371687309415,-1.2026120388699344,-0.6172403261727949
IU_PDA_T11_patch-000381_61_49,IU_PDA_T11,61,49,0.5871520042419434,2.6313744456274435e-05,-10.179076858495947,-9.88464196037114,-0.453047142716884,0.1069028152781245
IU_PDA_T11_patch-000384_37_3,IU_PDA_T11,37,3,0.5020424127578735,2.6725449060904793e-05,-6.210291531073456,-5.71219522897559,-0.0849025509717966,0.3035318283494387
IU_PDA_T11_patch-000386_50_14,IU_PDA_T11,50,14,0.5078942775726318,2.9827506295987405e-05,-12.832898758436206,-12.459188213126268,0.8763238923101561,1.391474592603891
IU_PDA_T11_patch-000390_68_22,IU_PDA_T11,68,22,0.5590341687202454,2.6784604415297508e-05,-11.451163896877121,-11.264867656707375,0.1474057115351972,0.706471143641344
IU_PDA_T11_patch-000394_50_12,IU_PDA_T11,50,12,0.5351917743682861,2.7753521862905473e-05,-17.064200933002397,-16.775962874256123,-0.5080994040387659,-0.0854566501296876
IU_PDA_T11_patch-000395_66_66,IU_PDA_T11,66,66,0.6928236484527588,1.1828013157355599e-05,-5.853471356467808,-5.5296447453371105,-1.0974727541734723,-0.3463933360776703
IU_PDA_T11_patch-000409_68_100,IU_PDA_T11,68,100,0.6529520750045776,0.0009399126283824444,-12.909743397224211,-12.557034788537731,-1.6304879439003472,-1.0419415950548736
IU_PDA_T11_patch-000411_61_65,IU_PDA_T11,61,65,0.6701962947845459,1.858989526226651e-05,-9.051938637823486,-8.741670517182865,-1.6610890181934592,-1.0326671686915887
IU_PDA_T11_patch-000412_43_85,IU_PDA_T11,43,85,0.5088597536087036,1.8325590644963086e-05,-12.889091557699743,-12.806368952205142,-0.8984533210177786,-0.5876170373383386
IU_PDA_T11_patch-000416_53_65,IU_PDA_T11,53,65,0.5109862089157104,2.6286248612450436e-05,-13.540191841810808,-13.288413665311815,-0.6805860416429544,-0.339013261455019
IU_PDA_T11_patch-000418_71_95,IU_PDA_T11,71,95,0.6677276492118835,1.7919652236741967e-05,-4.8737578109958255,-4.591134188953584,-1.1207059072791388,-0.4355528015977757
IU_PDA_T11_patch-000419_48_16,IU_PDA_T11,48,16,0.5456550121307373,4.05889077228494e-05,-16.93710395151387,-16.670579783394555,-0.2625114630389548,0.2150983700959873
IU_PDA_T11_patch-000421_59_49,IU_PDA_T11,59,49,0.5250152349472046,2.7462723664939404e-05,-12.234008300482186,-11.793813196340047,-0.8700367502397671,-0.5151925716605811
IU_PDA_T11_patch-000422_49_99,IU_PDA_T11,49,99,0.5177287459373474,4.023491783300415e-05,-20.396331766011123,-20.368397779085957,-1.258360804616779,-0.9671086449421156
IU_PDA_T11_patch-000431_24_18,IU_PDA_T11,24,18,0.5490371584892273,0.00014179808204062283,-9.810013169938305,-9.53381926964086,0.5048428487506231,1.0803630173342194
IU_PDA_T11_patch-000447_71_107,IU_PDA_T11,71,107,0.633571982383728,1.8905577235273086e-05,-9.618768139270301,-9.247867825712857,-2.0290365334493528,-1.5357385203404268
IU_PDA_T11_patch-000448_77_105,IU_PDA_T11,77,105,0.7747915387153625,2.7859092369908467e-05,-21.01798717180891,-20.89382249634839,-1.2158476843489328,-0.2720709538936707
IU_PDA_T11_patch-000458_64_48,IU_PDA_T11,64,48,0.5636928081512451,2.653188130352646e-05,-7.926609993798407,-7.637306258925646,-0.0100296419708774,0.54243157422274
IU_PDA_T11_patch-000461_67_35,IU_PDA_T11,67,35,0.6565249562263489,2.718262476264499e-05,-10.365792550801835,-10.088954692077682,-0.6877525506955922,0.019615033555805
IU_PDA_T11_patch-000463_48_90,IU_PDA_T11,48,90,0.5347246527671814,2.574094287410844e-05,-10.052429155854897,-9.852120216437832,0.283821035648584,0.7975391017533474
IU_PDA_T11_patch-000465_16_28,IU_PDA_T11,16,28,0.6960020661354065,4.5449876779457554e-05,-18.753092133134373,-18.590784224469463,-0.5299666125903141,0.2952292986635266
