sample,hepatocyte_frac,tumor_frac
IU_PDA_HM11,0.005909933242946863,0.22128990292549133
IU_PDA_HM11,0.0032339326571673155,0.4141775071620941
IU_PDA_HM11,0.06365425139665604,0.35946500301361084
IU_PDA_HM11,0.015939772129058838,0.26066699624061584
IU_PDA_HM11,0.0391538105905056,0.12250868231058121
IU_PDA_HM11,0.14831693470478058,0.20634394884109497
IU_PDA_HM11,0.01212659664452076,0.5273443460464478
IU_PDA_HM11,0.18294447660446167,0.18111592531204224
IU_PDA_HM11,0.28016504645347595,0.1905500590801239
IU_PDA_HM11,0.028665725141763687,0.14409902691841125
IU_PDA_HM11,0.005100779235363007,0.3075164556503296
IU_PDA_HM11,0.019733963534235954,0.3213016986846924
IU_PDA_HM11,0.2853821814060211,0.18609768152236938
IU_PDA_HM11,0.01947103440761566,0.24356888234615326
IU_PDA_HM11,0.01886627823114395,0.3293125629425049
IU_PDA_HM11,0.01525835320353508,0.17483112215995789
IU_PDA_HM11,0.27212953567504883,0.1758359670639038
IU_PDA_HM11,0.07727427780628204,0.18640510737895966
IU_PDA_HM11,0.036980465054512024,0.32763782143592834
IU_PDA_HM11,0.5706957578659058,0.017129138112068176
IU_PDA_HM11,0.05978574603796005,0.2718777060508728
IU_PDA_HM11,0.03879362717270851,0.3514467477798462
IU_PDA_HM11,0.01313379779458046,0.3215998709201813
IU_PDA_HM11,0.07108046114444733,0.3313327431678772
IU_PDA_HM11,0.028354033827781677,0.2112145572900772
IU_PDA_HM11,0.03039320930838585,0.34390589594841003
IU_PDA_HM11,0.714431643486023,0.04476819187402725
IU_PDA_HM11,0.04836064204573631,0.3402882516384125
IU_PDA_HM11,0.18481288850307465,0.1462690234184265
IU_PDA_HM11,0.010192526504397392,0.26032206416130066
IU_PDA_HM11,0.011010022833943367,0.2586352229118347
IU_PDA_HM11,0.01697719655930996,0.3202192783355713
IU_PDA_HM11,0.11385510861873627,0.2402862012386322
IU_PDA_HM11,0.11615589261054993,0.20570379495620728
IU_PDA_HM11,0.018720777705311775,0.3500787019729614
IU_PDA_HM11,0.05549105629324913,0.35586363077163696
IU_PDA_HM11,0.551193118095398,0.05486439913511276
IU_PDA_HM11,0.007113213185220957,0.40267202258110046
IU_PDA_HM11,0.5091918110847473,0.11220885068178177
IU_PDA_HM11,0.02594715729355812,0.4201442003250122
IU_PDA_HM11,0.05510219931602478,0.24895982444286346
IU_PDA_HM11,0.23232515156269073,0.18477383255958557
IU_PDA_HM11,0.02044651471078396,0.17853742837905884
IU_PDA_HM11,0.197145476937294,0.13637541234493256
IU_PDA_HM11,0.017795836552977562,0.2694939076900482
IU_PDA_HM11,0.00909943226724863,0.2868039011955261
IU_PDA_HM11,0.014922014437615871,0.24362030625343323
IU_PDA_HM11,0.007850967347621918,0.25800806283950806
IU_PDA_HM11,0.010292916558682919,0.2943686842918396
IU_PDA_HM11,0.08015111088752747,0.15357321500778198
IU_PDA_HM11,0.06705006957054138,0.22649116814136505
IU_PDA_HM11,0.015280485153198242,0.06982027739286423
IU_PDA_HM11,0.03177657723426819,0.17864561080932617
IU_PDA_HM11,0.031112559139728546,0.20808549225330353
IU_PDA_HM11,0.11112450808286667,0.19807295501232147
IU_PDA_HM11,0.01343624945729971,0.3538817763328552
IU_PDA_HM11,0.037004031240940094,0.2627969980239868
IU_PDA_HM11,0.1403353065252304,0.3554052710533142
IU_PDA_HM11,0.2646706700325012,0.15854650735855103
IU_PDA_HM11,0.0032284820917993784,0.22032952308654785
IU_PDA_HM11,0.1315484642982483,0.21060793101787567
IU_PDA_HM11,0.08290925621986389,0.15080526471138
IU_PDA_HM11,0.13470560312271118,0.23580968379974365
IU_PDA_HM11,0.05113585293292999,0.45681673288345337
IU_PDA_HM11,0.3820396661758423,0.20084324479103088
IU_PDA_HM11,0.07535836100578308,0.15768593549728394
IU_PDA_HM11,0.07763438671827316,0.30820614099502563
IU_PDA_HM11,0.005980120971798897,0.29138249158859253
IU_PDA_HM11,0.0163143128156662,0.5508018732070923
IU_PDA_HM11,0.022519685328006744,0.3449111580848694
IU_PDA_HM11,0.012066925875842571,0.1486867070198059
IU_PDA_HM11,0.04654167965054512,0.23519128561019897
IU_PDA_HM11,0.006822686176747084,0.23878590762615204
IU_PDA_HM11,0.011708396486938,0.43954572081565857
IU_PDA_HM11,0.19598184525966644,0.08843336254358292
IU_PDA_HM11,0.040028635412454605,0.3270273208618164
IU_PDA_HM11,0.024653270840644836,0.29015272855758667
IU_PDA_HM11,0.003569756867364049,0.2731892764568329
IU_PDA_HM11,0.13459135591983795,0.3881874680519104
IU_PDA_HM11,0.18283824622631073,0.12671750783920288
IU_PDA_HM11,0.0017203401075676084,0.3184801936149597
IU_PDA_HM11,0.0075609697960317135,0.1847686767578125
IU_PDA_HM11,0.007055689115077257,0.3000229001045227
IU_PDA_HM11,0.24148611724376678,0.16318079829216003
IU_PDA_HM11,0.01542000100016594,0.37067079544067383
IU_PDA_HM11,0.008493202738463879,0.4300391674041748
IU_PDA_HM11,0.11409591883420944,0.2356092780828476
IU_PDA_HM11,0.0031790360808372498,0.3436582386493683
IU_PDA_HM11,0.3588851988315582,0.08488830178976059
IU_PDA_HM11,0.05809749662876129,0.220246359705925
IU_PDA_HM11,0.1627412587404251,0.36513057351112366
IU_PDA_HM11,0.2960290312767029,0.10964640229940414
IU_PDA_HM11,0.33586546778678894,0.18349891901016235
IU_PDA_HM11,0.024996498599648476,0.30117565393447876
IU_PDA_HM11,0.011283009313046932,0.19109439849853516
IU_PDA_HM11,0.09194011241197586,0.3491801619529724
IU_PDA_HM11,0.03277599811553955,0.3303590714931488
IU_PDA_HM11,0.009131108410656452,0.5306878089904785
IU_PDA_HM11,0.013589272275567055,0.3154488801956177
IU_PDA_HM11,0.04087153449654579,0.3428554832935333
IU_PDA_HM11,0.14171189069747925,0.1622384935617447
IU_PDA_HM11,0.03972518444061279,0.2630562484264374
IU_PDA_HM11,0.1681937426328659,0.22210997343063354
IU_PDA_HM11,0.43734660744667053,0.17038637399673462
IU_PDA_HM11,0.12142374366521835,0.1484302580356598
IU_PDA_HM11,0.08683951199054718,0.27461862564086914
IU_PDA_HM11,0.018966853618621826,0.08153817057609558
IU_PDA_HM11,0.005451176315546036,0.2413378804922104
IU_PDA_HM11,0.0021016323007643223,0.29108306765556335
IU_PDA_HM11,0.006770869717001915,0.25118687748908997
IU_PDA_HM11,0.08167999982833862,0.24520185589790344
IU_PDA_HM11,0.08715329319238663,0.23128870129585266
IU_PDA_HM11,0.03634168580174446,0.35297632217407227
IU_PDA_HM11,0.03491725027561188,0.4252711534500122
IU_PDA_HM11,0.007431428879499435,0.10216812044382095
IU_PDA_HM11,0.036957431584596634,0.2363169640302658
IU_PDA_HM11,0.7035360336303711,0.053641971200704575
IU_PDA_HM11,0.008152171038091183,0.2831270694732666
IU_PDA_HM11,0.09466129541397095,0.12830233573913574
IU_PDA_HM11,0.011250937357544899,0.24245783686637878
IU_PDA_HM11,0.026303162798285484,0.2368662804365158
IU_PDA_HM11,0.020453425124287605,0.20934291183948517
IU_PDA_HM11,0.59340500831604,0.05177290365099907
IU_PDA_HM11,0.024189522489905357,0.43507370352745056
IU_PDA_HM11,0.0021779604721814394,0.1804344207048416
IU_PDA_HM11,0.07821024954319,0.2551811635494232
IU_PDA_HM11,0.16238553822040558,0.27979040145874023
IU_PDA_HM11,0.0036507619079202414,0.2932397127151489
IU_PDA_HM11,0.006988173816353083,0.2728436589241028
IU_PDA_HM11,0.12658365070819855,0.18229803442955017
IU_PDA_HM11,0.0740213394165039,0.20937126874923706
IU_PDA_HM11,0.06890466064214706,0.22566817700862885
IU_PDA_HM11,0.01745455339550972,0.38894015550613403
IU_PDA_HM11,0.020414890721440315,0.3600345551967621
IU_PDA_HM11,0.019576726481318474,0.33636674284935
IU_PDA_HM11,0.020870059728622437,0.26608267426490784
IU_PDA_HM11,0.009779645130038261,0.3770168423652649
IU_PDA_HM11,0.008232351392507553,0.31040993332862854
IU_PDA_HM11,0.046743955463171005,0.13404078781604767
IU_PDA_HM11,0.09009936451911926,0.20029248297214508
IU_PDA_HM11,0.08089780062437057,0.14715391397476196
IU_PDA_HM11,0.01583470217883587,0.3584658205509186
IU_PDA_HM11,0.029970355331897736,0.30799201130867004
IU_PDA_HM11,0.038793474435806274,0.28577274084091187
IU_PDA_HM11,0.5575017929077148,0.05815558135509491
IU_PDA_HM11,0.5294225215911865,0.07655748724937439
IU_PDA_HM11,0.012602574191987514,0.14802366495132446
IU_PDA_HM11,0.05848618224263191,0.2682425379753113
IU_PDA_HM11,0.023295486345887184,0.21799875795841217
IU_PDA_HM11,0.010461967438459396,0.28089308738708496
IU_PDA_HM11,0.018024077638983727,0.2635018527507782
IU_PDA_HM11,0.057615529745817184,0.496202677488327
IU_PDA_HM11,0.028330568224191666,0.16141821444034576
IU_PDA_HM11,0.008644447661936283,0.21722614765167236
IU_PDA_HM11,0.02632301114499569,0.09720161557197571
IU_PDA_HM11,0.009984825737774372,0.23292778432369232
IU_PDA_HM11,0.015608561225235462,0.30312836170196533
IU_PDA_HM11,0.024153847247362137,0.13747088611125946
IU_PDA_HM11,0.02456393651664257,0.41000258922576904
IU_PDA_HM11,0.001717667793855071,0.14615748822689056
IU_PDA_HM11,0.012198744341731071,0.12555715441703796
IU_PDA_HM11,0.26663854718208313,0.13191178441047668
IU_PDA_HM11,0.02672031708061695,0.22765909135341644
IU_PDA_HM11,0.005287303123623133,0.183733731508255
IU_PDA_HM11,0.01198291964828968,0.24445579946041107
IU_PDA_HM11,0.06290556490421295,0.32830411195755005
IU_PDA_HM11,0.005872426088899374,0.05088170990347862
IU_PDA_HM11,0.012809423729777336,0.3929652273654938
IU_PDA_HM11,0.05407978966832161,0.29794996976852417
IU_PDA_HM11,0.021146101877093315,0.06780020147562027
IU_PDA_HM11,0.007232383359223604,0.23487094044685364
IU_PDA_HM11,0.015761850401759148,0.15134388208389282
IU_PDA_HM11,0.01685982383787632,0.3906370997428894
IU_PDA_HM11,0.009734107181429863,0.33422261476516724
IU_PDA_HM11,0.024462727829813957,0.1496070921421051
IU_PDA_HM11,0.020833930000662804,0.2806375324726105
IU_PDA_HM11,0.04343786835670471,0.24777851998806
IU_PDA_HM11,0.010789049789309502,0.1750328093767166
IU_PDA_HM11,0.057358864694833755,0.25741586089134216
IU_PDA_HM11,0.08759602159261703,0.2253536432981491
IU_PDA_HM11,0.0011898621451109648,0.3921363949775696
IU_PDA_HM11,0.12781424820423126,0.2397094964981079
IU_PDA_HM11,0.028309525921940804,0.34403905272483826
IU_PDA_HM11,0.011615381576120853,0.22092150151729584
IU_PDA_HM11,0.13063712418079376,0.2077942192554474
IU_PDA_HM11,0.10185840725898743,0.25349822640419006
IU_PDA_HM11,0.04366343468427658,0.15976257622241974
IU_PDA_HM11,0.07297974079847336,0.22901596128940582
IU_PDA_HM11,0.013249148614704609,0.21355071663856506
IU_PDA_HM11,0.026665108278393745,0.25412142276763916
IU_PDA_HM11,0.15598346292972565,0.26302796602249146
IU_PDA_HM11,0.008878367021679878,0.4012909233570099
IU_PDA_HM11,0.1333094835281372,0.16586630046367645
IU_PDA_HM11,0.023493614047765732,0.2805263102054596
IU_PDA_HM11,0.018673378974199295,0.24157273769378662
IU_PDA_HM11,0.03275055065751076,0.30093950033187866
IU_PDA_HM11,0.01787112094461918,0.2570192515850067
IU_PDA_HM11,0.060394950211048126,0.26200342178344727
