patch_stem,sample,row,col,tumor_frac,hepatocyte_frac,caf_frac,leaving_score,leaving_score_resid,pred_raw,pred_resid,pred_raw_smooth,pred_resid_smooth,predictor
IU_PDA_T11_patch-001211_34_38,IU_PDA_T11,34,38,0.176358625292778,2.712300556595437e-05,0.0001234584051417,-1.0902119054788082,-0.0868402657023787,-0.4022311568260193,-0.006324390415102243,-0.18653355538845062,-0.09053856565151364,bridge128
IU_PDA_T11_patch-001212_53_67,IU_PDA_T11,53,67,0.4274186193943023,0.0002674577699508,0.0012499114964157,-1.0391515658279094,-1.111867042820046,0.295090913772583,0.005325650330632925,0.10840008088520595,-0.13410173975197331,bridge128
IU_PDA_T11_patch-001213_26_68,IU_PDA_T11,26,68,0.7258604764938354,2.8322694561211392e-05,6.450093496823683e-05,1.1413844998547948,0.3132141847973062,0.30986785888671875,0.21522222459316254,0.5892274230718613,0.23458278737962246,bridge128
IU_PDA_T11_patch-001214_26_100,IU_PDA_T11,26,100,0.6361656188964844,0.0042274445295333,0.0043930648826062,-0.8519556548189587,-1.78363815588663,0.6570519208908081,0.2350277602672577,0.15168384515813418,0.038263835212481875,bridge128
IU_PDA_T11_patch-001215_73_11,IU_PDA_T11,73,11,0.4026249945163727,0.0019490845734253,0.0317576602101326,1.7895727985670282,2.523226567792587,-0.4063378870487213,-0.09958890825510025,-0.06305285862513951,0.042852537103629275,bridge128
IU_PDA_T11_patch-001216_62_4,IU_PDA_T11,62,4,0.4601655304431915,4.233557410771027e-05,0.0066637895070016,0.7405713875976951,0.9655429451034578,-0.3454223573207855,0.08684881776571274,-0.2435666061937809,0.12359286956489086,bridge128
IU_PDA_T11_patch-001217_62_38,IU_PDA_T11,62,38,0.5346623659133911,4.044362503918819e-05,0.0326610095798969,0.7716385134392274,0.6812357361666632,-0.04409397020936012,-0.05445801839232445,0.029651360320193425,0.09534042913998876,bridge128
IU_PDA_T11_patch-001218_69_31,IU_PDA_T11,69,31,0.6131191253662109,4.075179094797932e-05,0.0046268855221569,1.1796476950395118,0.8498245235878069,0.3384498953819275,0.3076162040233612,0.3896390476397106,0.1514881466116224,bridge128
IU_PDA_T11_patch-001219_74_78,IU_PDA_T11,74,78,0.315832644701004,8.330029231728986e-05,0.1661158204078674,0.9219398728432444,1.8176078116745475,-0.3552255630493164,0.09918072074651718,-0.22891999621476447,0.1727747055036681,bridge128
IU_PDA_T11_patch-001220_53_93,IU_PDA_T11,53,93,0.4816655218601227,4.037744656670839e-05,0.022734310477972,0.0661467638954517,0.0312645766030799,-0.11723077297210693,-0.032181065529584885,0.00098907042826925,-0.01220535786290254,bridge128
